ID,m00,m10,m01,cx,cy,mu20,mu02,mu11,Circularity,IsCircleLike
2177,2.0000,1023.0000,450.0000,511.5000,225.0000,0.5000,0.0000,0.0000,1.2732,NO
2178,3.0000,1549.0000,677.0000,516.3333,225.6667,0.6667,0.6667,0.3333,1.0743,NO
2179,2.0000,1040.0000,451.0000,520.0000,225.5000,0.0000,0.5000,0.0000,1.2732,NO
2180,1.0000,529.0000,225.0000,529.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2181,1.0000,531.0000,225.0000,531.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2182,1.0000,554.0000,225.0000,554.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2183,6.0000,3372.0000,1359.0000,562.0000,226.5000,4.0000,5.5000,4.0000,0.6031,NO
2184,3.0000,1706.0000,676.0000,568.6667,225.3333,0.6667,0.6667,0.3333,1.0743,NO
2185,1.0000,627.0000,225.0000,627.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2186,1.0000,644.0000,225.0000,644.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2187,1.0000,655.0000,225.0000,655.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2188,2.0000,1380.0000,451.0000,690.0000,225.5000,0.0000,0.5000,0.0000,1.2732,NO
2189,1.0000,698.0000,225.0000,698.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2190,3.0000,2100.0000,678.0000,700.0000,226.0000,0.0000,2.0000,0.0000,0.7162,NO
2191,1.0000,703.0000,225.0000,703.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2192,2.0000,1414.0000,451.0000,707.0000,225.5000,0.0000,0.5000,0.0000,1.2732,NO
2193,1.0000,710.0000,225.0000,710.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2194,2.0000,1438.0000,451.0000,719.0000,225.5000,0.0000,0.5000,0.0000,1.2732,NO
2195,1.0000,729.0000,225.0000,729.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2196,1.0000,741.0000,225.0000,741.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2197,858.0000,624873.0000,215577.0000,728.2902,251.2552,90502.7378,94699.1014,-23048.5559,0.6326,NO
2198,1.0000,753.0000,225.0000,753.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2199,1.0000,763.0000,225.0000,763.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2200,4.0000,3096.0000,902.0000,774.0000,225.5000,2.0000,1.0000,-1.0000,0.8488,NO
2201,1.0000,779.0000,225.0000,779.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2202,18.0000,14020.0000,4097.0000,778.8889,227.6111,99.7778,32.2778,-35.7778,0.3905,NO
2203,1.0000,804.0000,225.0000,804.0000,225.0000,0.0000,0.0000,0.0000,0.0000,NO
2204,1.0000,467.0000,226.0000,467.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2205,1.0000,471.0000,226.0000,471.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2206,1.0000,483.0000,226.0000,483.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2207,11.0000,5365.0000,2511.0000,487.7273,228.2727,28.1818,28.1818,26.8182,0.3417,NO
2208,1.0000,488.0000,226.0000,488.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2209,1.0000,493.0000,226.0000,493.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2210,4.0000,2056.0000,906.0000,514.0000,226.5000,2.0000,1.0000,1.0000,0.8488,NO
2211,15.0000,7999.0000,3424.0000,533.2667,228.2667,70.9333,38.9333,46.9333,0.3259,NO
2212,5.0000,2731.0000,1134.0000,546.2000,226.8000,2.8000,2.8000,2.2000,0.7105,NO
2213,9.0000,4988.0000,2050.0000,554.2222,227.7778,15.5556,15.5556,14.4444,0.4144,NO
2214,1.0000,555.0000,226.0000,555.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2215,2.0000,1118.0000,453.0000,559.0000,226.5000,0.0000,0.5000,0.0000,1.2732,NO
2216,1.0000,567.0000,226.0000,567.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2217,1.0000,576.0000,226.0000,576.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2218,4.0000,2626.0000,908.0000,656.5000,227.0000,1.0000,2.0000,1.0000,0.8488,NO
2219,2.0000,1404.0000,453.0000,702.0000,226.5000,0.0000,0.5000,0.0000,1.2732,NO
2220,2.0000,1418.0000,453.0000,709.0000,226.5000,0.0000,0.5000,0.0000,1.2732,NO
2221,1.0000,714.0000,226.0000,714.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2222,8.0000,5716.0000,1824.0000,714.5000,228.0000,10.0000,12.0000,-10.0000,0.4630,NO
2223,1.0000,730.0000,226.0000,730.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2224,2.0000,1479.0000,452.0000,739.5000,226.0000,0.5000,0.0000,0.0000,1.2732,NO
2225,1.0000,752.0000,226.0000,752.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2226,1.0000,760.0000,226.0000,760.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2227,55.0000,41497.0000,13091.0000,754.4909,238.0182,2033.7455,2952.9818,-2396.4909,0.0965,NO
2228,1.0000,778.0000,226.0000,778.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2229,1.0000,802.0000,226.0000,802.0000,226.0000,0.0000,0.0000,0.0000,0.0000,NO
2230,7.0000,5685.0000,1590.0000,812.1429,227.1429,14.8571,2.8571,-5.1429,0.4402,NO
2231,1.0000,472.0000,227.0000,472.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2232,6.0000,2856.0000,1371.0000,476.0000,228.5000,4.0000,5.5000,4.0000,0.6031,NO
2233,1.0000,477.0000,227.0000,477.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2234,1.0000,484.0000,227.0000,484.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2235,1.0000,490.0000,227.0000,490.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2236,4.0000,1996.0000,910.0000,499.0000,227.5000,2.0000,1.0000,1.0000,0.8488,NO
2237,20.0000,10320.0000,4584.0000,516.0000,229.2000,170.0000,23.2000,47.0000,0.3295,NO
2238,2.0000,1042.0000,455.0000,521.0000,227.5000,0.0000,0.5000,0.0000,1.2732,NO
2239,1.0000,528.0000,227.0000,528.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2240,3.0000,1670.0000,682.0000,556.6667,227.3333,0.6667,0.6667,0.3333,1.0743,NO
2241,1.0000,565.0000,227.0000,565.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2242,1.0000,570.0000,227.0000,570.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2243,5.0000,2864.0000,1143.0000,572.8000,228.6000,0.8000,5.2000,-0.4000,0.6631,NO
2244,2.0000,1150.0000,455.0000,575.0000,227.5000,0.0000,0.5000,0.0000,1.2732,NO
2245,3.0000,1872.0000,684.0000,624.0000,228.0000,0.0000,2.0000,0.0000,0.7162,NO
2246,3.0000,1878.0000,684.0000,626.0000,228.0000,0.0000,2.0000,0.0000,0.7162,NO
2247,1.0000,647.0000,227.0000,647.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2248,4.0000,2822.0000,912.0000,705.5000,228.0000,1.0000,2.0000,-1.0000,0.8488,NO
2249,1.0000,713.0000,227.0000,713.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2250,4.0000,2870.0000,912.0000,717.5000,228.0000,1.0000,2.0000,-1.0000,0.8488,NO
2251,1.0000,741.0000,227.0000,741.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2252,2.0000,1486.0000,455.0000,743.0000,227.5000,0.0000,0.5000,0.0000,1.2732,NO
2253,2.0000,1501.0000,454.0000,750.5000,227.0000,0.5000,0.0000,0.0000,1.2732,NO
2254,1.0000,759.0000,227.0000,759.0000,227.0000,0.0000,0.0000,0.0000,0.0000,NO
2255,4.0000,3192.0000,910.0000,798.0000,227.5000,2.0000,1.0000,-1.0000,0.8488,NO
2256,1.0000,478.0000,228.0000,478.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2257,1.0000,480.0000,228.0000,480.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2258,1.0000,485.0000,228.0000,485.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2259,1.0000,491.0000,228.0000,491.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2260,1.0000,529.0000,228.0000,529.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2261,1.0000,560.0000,228.0000,560.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2262,1.0000,568.0000,228.0000,568.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2263,1.0000,571.0000,228.0000,571.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2264,1.0000,641.0000,228.0000,641.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2265,2.0000,1398.0000,457.0000,699.0000,228.5000,0.0000,0.5000,0.0000,1.2732,NO
2266,7.0000,4903.0000,1613.0000,700.4286,230.4286,1.7143,17.7143,-4.2857,0.4014,NO
2267,1.0000,708.0000,228.0000,708.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2268,1.0000,712.0000,228.0000,712.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2269,3.0000,2192.0000,686.0000,730.6667,228.6667,0.6667,0.6667,-0.3333,1.0743,NO
2270,1.0000,739.0000,228.0000,739.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2271,1.0000,749.0000,228.0000,749.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2272,8.0000,6055.0000,1843.0000,756.8750,230.3750,8.8750,13.8750,-9.6250,0.4477,NO
2273,5.0000,3970.0000,1146.0000,794.0000,229.2000,2.0000,2.8000,-1.0000,0.8289,NO
2274,1.0000,806.0000,228.0000,806.0000,228.0000,0.0000,0.0000,0.0000,0.0000,NO
2275,8.0000,3851.0000,1852.0000,481.3750,231.5000,5.8750,14.0000,4.5000,0.5125,NO
2276,1.0000,486.0000,229.0000,486.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2277,1.0000,494.0000,229.0000,494.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2278,1.0000,501.0000,229.0000,501.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2279,1.0000,504.0000,229.0000,504.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2280,1.0000,522.0000,229.0000,522.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2281,1.0000,530.0000,229.0000,530.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2282,1.0000,532.0000,229.0000,532.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2283,1.0000,538.0000,229.0000,538.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2284,1.0000,548.0000,229.0000,548.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2285,1.0000,558.0000,229.0000,558.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2286,2.0000,1122.0000,459.0000,561.0000,229.5000,0.0000,0.5000,0.0000,1.2732,NO
2287,1.0000,564.0000,229.0000,564.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2288,3.0000,1737.0000,690.0000,579.0000,230.0000,0.0000,2.0000,0.0000,0.7162,NO
2289,3.0000,1818.0000,690.0000,606.0000,230.0000,0.0000,2.0000,0.0000,0.7162,NO
2290,1.0000,645.0000,229.0000,645.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2291,2.0000,1316.0000,459.0000,658.0000,229.5000,0.0000,0.5000,0.0000,1.2732,NO
2292,1.0000,664.0000,229.0000,664.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2293,1.0000,707.0000,229.0000,707.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2294,1.0000,711.0000,229.0000,711.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2295,1.0000,738.0000,229.0000,738.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2296,1.0000,748.0000,229.0000,748.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2297,3.0000,2321.0000,688.0000,773.6667,229.3333,0.6667,0.6667,0.3333,1.0743,NO
2298,1.0000,805.0000,229.0000,805.0000,229.0000,0.0000,0.0000,0.0000,0.0000,NO
2299,2.0000,1617.0000,458.0000,808.5000,229.0000,0.5000,0.0000,0.0000,1.2732,NO
2300,1.0000,455.0000,230.0000,455.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2301,1.0000,464.0000,230.0000,464.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2302,1.0000,472.0000,230.0000,472.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2303,1.0000,487.0000,230.0000,487.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2304,1.0000,493.0000,230.0000,493.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2305,5.0000,2513.0000,1155.0000,502.6000,231.0000,3.2000,2.0000,0.0000,0.7652,NO
2306,1.0000,505.0000,230.0000,505.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2307,1.0000,508.0000,230.0000,508.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2308,31.0000,16522.0000,7266.0000,532.9677,234.3871,208.9677,129.3548,116.3871,0.4521,NO
2309,1.0000,533.0000,230.0000,533.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2310,1.0000,549.0000,230.0000,549.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2311,1.0000,559.0000,230.0000,559.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2312,1.0000,565.0000,230.0000,565.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2313,3.0000,1869.0000,693.0000,623.0000,231.0000,0.0000,2.0000,0.0000,0.7162,NO
2314,1.0000,653.0000,230.0000,653.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2315,1.0000,656.0000,230.0000,656.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2316,2.0000,1396.0000,461.0000,698.0000,230.5000,0.0000,0.5000,0.0000,1.2732,NO
2317,4.0000,2814.0000,924.0000,703.5000,231.0000,1.0000,2.0000,-1.0000,0.8488,NO
2318,1.0000,706.0000,230.0000,706.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2319,3.0000,2148.0000,693.0000,716.0000,231.0000,0.0000,2.0000,0.0000,0.7162,NO
2320,1.0000,737.0000,230.0000,737.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2321,1.0000,747.0000,230.0000,747.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2322,1.0000,807.0000,230.0000,807.0000,230.0000,0.0000,0.0000,0.0000,0.0000,NO
2323,6.0000,4863.0000,1386.0000,810.5000,231.0000,5.5000,4.0000,-4.0000,0.6031,NO
2324,1.0000,456.0000,231.0000,456.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2325,2.0000,957.0000,462.0000,478.5000,231.0000,0.5000,0.0000,0.0000,1.2732,NO
2326,1.0000,486.0000,231.0000,486.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2327,2.0000,989.0000,462.0000,494.5000,231.0000,0.5000,0.0000,0.0000,1.2732,NO
2328,2.0000,1019.0000,462.0000,509.5000,231.0000,0.5000,0.0000,0.0000,1.2732,NO
2329,1.0000,534.0000,231.0000,534.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2330,2.0000,1101.0000,462.0000,550.5000,231.0000,0.5000,0.0000,0.0000,1.2732,NO
2331,4.0000,2230.0000,928.0000,557.5000,232.0000,1.0000,2.0000,1.0000,0.8488,NO
2332,9.0000,5055.0000,2088.0000,561.6667,232.0000,12.0000,6.0000,1.0000,0.7162,NO
2333,4.0000,2266.0000,928.0000,566.5000,232.0000,1.0000,2.0000,1.0000,0.8488,NO
2334,1.0000,645.0000,231.0000,645.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2335,3.0000,1944.0000,696.0000,648.0000,232.0000,0.0000,2.0000,0.0000,0.7162,NO
2336,1.0000,659.0000,231.0000,659.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2337,4.0000,2844.0000,926.0000,711.0000,231.5000,2.0000,1.0000,-1.0000,0.8488,NO
2338,1.0000,735.0000,231.0000,735.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2339,1.0000,746.0000,231.0000,746.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2340,1.0000,765.0000,231.0000,765.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2341,3.0000,2318.0000,695.0000,772.6667,231.6667,0.6667,0.6667,-0.3333,1.0743,NO
2342,1.0000,776.0000,231.0000,776.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2343,1.0000,782.0000,231.0000,782.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2344,1.0000,792.0000,231.0000,792.0000,231.0000,0.0000,0.0000,0.0000,0.0000,NO
2345,2.0000,1597.0000,462.0000,798.5000,231.0000,0.5000,0.0000,0.0000,1.2732,NO
2346,3.0000,3522.0000,693.0000,1174.0000,231.0000,2.0000,0.0000,0.0000,0.7162,NO
2347,4.0000,1832.0000,930.0000,458.0000,232.5000,2.0000,1.0000,1.0000,0.8488,NO
2348,16.0000,7487.0000,3757.0000,467.9375,234.8125,24.9375,40.4375,6.8125,0.6232,NO
2349,3.0000,1424.0000,697.0000,474.6667,232.3333,0.6667,0.6667,0.3333,1.0743,NO
2350,2.0000,974.0000,465.0000,487.0000,232.5000,0.0000,0.5000,0.0000,1.2732,NO
2351,1.0000,491.0000,232.0000,491.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2352,4.0000,1988.0000,930.0000,497.0000,232.5000,2.0000,1.0000,1.0000,0.8488,NO
2353,2.0000,1010.0000,465.0000,505.0000,232.5000,0.0000,0.5000,0.0000,1.2732,NO
2354,2.0000,1023.0000,464.0000,511.5000,232.0000,0.5000,0.0000,0.0000,1.2732,NO
2355,1.0000,535.0000,232.0000,535.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2356,6.0000,3435.0000,1404.0000,572.5000,234.0000,1.5000,10.0000,3.0000,0.4982,NO
2357,1.0000,580.0000,232.0000,580.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2358,1.0000,633.0000,232.0000,633.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2359,4.0000,2642.0000,932.0000,660.5000,233.0000,1.0000,2.0000,1.0000,0.8488,NO
2360,1.0000,667.0000,232.0000,667.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2361,7.0000,5033.0000,1638.0000,719.0000,234.0000,4.0000,12.0000,-6.0000,0.4874,NO
2362,1.0000,734.0000,232.0000,734.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2363,1.0000,745.0000,232.0000,745.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2364,2.0000,1527.0000,464.0000,763.5000,232.0000,0.5000,0.0000,0.0000,1.2732,NO
2365,68.0000,53468.0000,16160.0000,786.2941,237.6471,1340.1176,1143.5294,-1085.9412,0.2963,NO
2366,8.0000,6398.0000,1866.0000,799.7500,233.2500,15.5000,7.5000,-9.5000,0.4429,NO
2367,1.0000,815.0000,232.0000,815.0000,232.0000,0.0000,0.0000,0.0000,0.0000,NO
2368,3.0000,1510.0000,701.0000,503.3333,233.6667,0.6667,0.6667,0.3333,1.0743,NO
2369,1.0000,513.0000,233.0000,513.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2370,1.0000,519.0000,233.0000,519.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2371,2.0000,1264.0000,467.0000,632.0000,233.5000,0.0000,0.5000,0.0000,1.2732,NO
2372,2.0000,1404.0000,467.0000,702.0000,233.5000,0.0000,0.5000,0.0000,1.2732,NO
2373,5.0000,3543.0000,1173.0000,708.6000,234.6000,1.2000,5.2000,-1.8000,0.6217,NO
2374,1.0000,715.0000,233.0000,715.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2375,1.0000,727.0000,233.0000,727.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2376,1.0000,733.0000,233.0000,733.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2377,15.0000,11258.0000,3547.0000,750.5333,236.4667,77.7333,59.7333,-64.7333,0.2605,NO
2378,1.0000,762.0000,233.0000,762.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2379,1.0000,771.0000,233.0000,771.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2380,1.0000,775.0000,233.0000,775.0000,233.0000,0.0000,0.0000,0.0000,0.0000,NO
2381,1.0000,460.0000,234.0000,460.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2382,1.0000,477.0000,234.0000,477.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2383,13.0000,6331.0000,3075.0000,487.0000,236.5385,46.0000,27.2308,31.0000,0.3673,NO
2384,1.0000,490.0000,234.0000,490.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2385,1.0000,492.0000,234.0000,492.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2386,1.0000,496.0000,234.0000,496.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2387,14.0000,7047.0000,3300.0000,503.3571,235.7143,103.2143,12.8571,27.4286,0.2688,NO
2388,2.0000,1029.0000,468.0000,514.5000,234.0000,0.5000,0.0000,0.0000,1.2732,NO
2389,1.0000,564.0000,234.0000,564.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2390,2.0000,1136.0000,469.0000,568.0000,234.5000,0.0000,0.5000,0.0000,1.2732,NO
2391,5.0000,3055.0000,1180.0000,611.0000,236.0000,0.0000,10.0000,0.0000,0.3979,NO
2392,1.0000,646.0000,234.0000,646.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2393,9.0000,5897.0000,2122.0000,655.2222,235.7778,15.5556,15.5556,14.4444,0.4144,NO
2394,3.0000,2097.0000,705.0000,699.0000,235.0000,0.0000,2.0000,0.0000,0.7162,NO
2395,1.0000,707.0000,234.0000,707.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2396,2.0000,1428.0000,469.0000,714.0000,234.5000,0.0000,0.5000,0.0000,1.2732,NO
2397,1.0000,726.0000,234.0000,726.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2398,1.0000,735.0000,234.0000,735.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2399,1.0000,746.0000,234.0000,746.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2400,1.0000,761.0000,234.0000,761.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2401,1.0000,764.0000,234.0000,764.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2402,1.0000,770.0000,234.0000,770.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2403,1.0000,774.0000,234.0000,774.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2404,1.0000,776.0000,234.0000,776.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2405,1.0000,804.0000,234.0000,804.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2406,1.0000,817.0000,234.0000,817.0000,234.0000,0.0000,0.0000,0.0000,0.0000,NO
2407,1.0000,461.0000,235.0000,461.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2408,1.0000,472.0000,235.0000,472.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2409,1.0000,478.0000,235.0000,478.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2410,5.0000,2408.0000,1179.0000,481.6000,235.8000,1.2000,2.8000,0.6000,0.9947,NO
2411,1.0000,488.0000,235.0000,488.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2412,1.0000,505.0000,235.0000,505.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2413,1.0000,562.0000,235.0000,562.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2414,1.0000,660.0000,235.0000,660.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2415,1.0000,706.0000,235.0000,706.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2416,1.0000,734.0000,235.0000,734.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2417,1.0000,763.0000,235.0000,763.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2418,39.0000,29695.0000,9451.0000,761.4103,242.3333,513.4359,574.6667,-495.3333,0.2225,NO
2419,6.0000,4611.0000,1420.0000,768.5000,236.6667,1.5000,7.3333,-1.0000,0.6486,NO
2420,2.0000,1545.0000,470.0000,772.5000,235.0000,0.5000,0.0000,0.0000,1.2732,NO
2421,1.0000,795.0000,235.0000,795.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2422,1.0000,807.0000,235.0000,807.0000,235.0000,0.0000,0.0000,0.0000,0.0000,NO
2423,2.0000,1632.0000,471.0000,816.0000,235.5000,0.0000,0.5000,0.0000,1.2732,NO
2424,3.0000,1387.0000,709.0000,462.3333,236.3333,0.6667,0.6667,-0.3333,1.0743,NO
2425,3.0000,1419.0000,711.0000,473.0000,237.0000,0.0000,2.0000,0.0000,0.7162,NO
2426,2.0000,986.0000,473.0000,493.0000,236.5000,0.0000,0.5000,0.0000,1.2732,NO
2427,1.0000,525.0000,236.0000,525.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2428,2.0000,1127.0000,472.0000,563.5000,236.0000,0.5000,0.0000,0.0000,1.2732,NO
2429,2.0000,1262.0000,473.0000,631.0000,236.5000,0.0000,0.5000,0.0000,1.2732,NO
2430,1.0000,701.0000,236.0000,701.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2431,1.0000,704.0000,236.0000,704.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2432,3.0000,2138.0000,709.0000,712.6667,236.3333,0.6667,0.6667,0.3333,1.0743,NO
2433,1.0000,716.0000,236.0000,716.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2434,1.0000,747.0000,236.0000,747.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2435,1.0000,771.0000,236.0000,771.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2436,1.0000,793.0000,236.0000,793.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2437,4.0000,3184.0000,946.0000,796.0000,236.5000,2.0000,1.0000,-1.0000,0.8488,NO
2438,1.0000,806.0000,236.0000,806.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2439,1.0000,813.0000,236.0000,813.0000,236.0000,0.0000,0.0000,0.0000,0.0000,NO
2440,1.0000,272.0000,237.0000,272.0000,237.0000,0.0000,0.0000,0.0000,0.0000,NO
2441,6.0000,1658.0000,1430.0000,276.3333,238.3333,3.3333,3.3333,-1.6667,0.8594,NO
2442,1.0000,454.0000,237.0000,454.0000,237.0000,0.0000,0.0000,0.0000,0.0000,NO
2443,1.0000,464.0000,237.0000,464.0000,237.0000,0.0000,0.0000,0.0000,0.0000,NO
2444,2.0000,951.0000,474.0000,475.5000,237.0000,0.5000,0.0000,0.0000,1.2732,NO
2445,2.0000,994.0000,475.0000,497.0000,237.5000,0.0000,0.5000,0.0000,1.2732,NO
2446,2.0000,1021.0000,474.0000,510.5000,237.0000,0.5000,0.0000,0.0000,1.2732,NO
